,0.001km,0.025km,0.05km,0.075km,0.1km,0.125km,0.15km,0.175km,0.2km,0.225km,0.25km,0.275km,0.3km,0.325km,0.35km,0.375km,0.4km,0.425km,0.45km,0.475km,0.5km,0.55km,0.6km,0.65km,0.7km,0.75km,0.8km,0.85km,0.9km,0.95km,1.0km,1.05km,1.1km,1.15km,1.2km,1.25km,1.3km,1.35km,1.4km,1.45km,1.5km,1.55km,1.6km,1.65km,1.7km,1.75km,1.8km,1.85km,1.9km,1.95km,2.0km,2.25km,2.5km,2.75km,3.0km,3.25km,3.5km,3.75km,4.0km,4.25km,4.5km,4.75km,5.0km,5.25km,5.5km,5.75km,6.0km,6.25km,6.5km,6.75km,7.0km,7.25km,7.5km,7.75km,8.0km,8.25km,8.5km,8.75km,9.0km,9.25km,9.5km,9.75km,10.0km
2563,9.035,10.554,12.136,13.718,15.3,16.882,18.464,20.046,21.628,23.21,24.792,26.374,27.955,29.537,31.119,32.701,34.283,35.865,37.447,39.029,39.619,39.957,40.295,40.634,40.972,41.506,42.058,42.61,43.161,43.541,43.648,43.754,43.861,43.968,44.074,44.181,44.288,44.394,44.496,44.039,43.581,43.124,42.666,42.209,41.751,41.294,40.836,40.379,40.353,42.398,44.444,54.67,64.897,75.124,82.402,76.332,70.262,64.193,58.123,50.891,41.938,32.985,24.032,15.079,6.126,7.593,9.842,12.092,14.342,16.592,18.841,19.755,19.25,18.744,18.239,17.734,17.228,16.723,16.217,16.178,16.491,16.804,17.116
2564,15.75,16.767,17.827,18.886,19.945,21.005,22.064,23.123,24.182,25.242,26.301,27.36,28.42,29.479,30.538,31.598,32.657,33.716,34.775,35.835,36.499,37.491,38.483,39.476,40.468,41.374,42.272,43.171,44.069,43.791,41.646,39.5,37.355,35.209,33.064,30.918,28.773,26.627,24.523,27.319,30.115,32.911,35.707,38.503,41.299,44.095,46.891,49.687,51.976,51.835,51.694,50.988,50.283,49.578,48.564,46.157,43.751,41.344,38.937,35.659,31.091,26.523,21.955,17.387,12.819,14.232,16.094,17.956,19.817,21.679,23.541,28.606,37.07,45.535,53.999,62.464,70.928,79.393,87.858,88.293,82.664,77.036,71.407
2565,7.89,10.405,13.025,15.645,18.265,20.884,23.504,26.124,28.743,31.363,33.983,36.603,39.222,41.842,44.462,47.081,49.701,52.321,54.941,57.56,58.146,57.593,57.041,56.488,55.936,53.181,50.228,47.275,44.322,42.489,42.435,42.38,42.326,42.271,42.217,42.163,42.108,42.054,41.985,40.206,38.427,36.647,34.868,33.089,31.31,29.531,27.751,25.972,24.776,26.375,27.973,35.967,43.96,51.953,58.273,57.017,55.761,54.505,53.25,54.489,59.422,64.355,69.289,74.222,79.155,82.17,85.04,87.911,90.781,93.651,96.522,94.109,86.086,78.064,70.042,62.019,53.997,45.975,37.952,33.075,30.573,28.071,25.57
2566,13.46,15.411,17.443,19.476,21.508,23.541,25.573,27.606,29.638,31.671,33.703,35.736,37.768,39.8,41.833,43.865,45.898,47.93,49.963,51.995,53.007,54.166,55.326,56.485,57.644,58.657,59.657,60.657,61.656,60.728,56.736,52.743,48.751,44.759,40.766,36.774,32.781,28.789,24.832,25.104,25.375,25.647,25.918,26.19,26.461,26.732,27.004,27.275,27.707,28.906,30.105,36.1,42.095,48.09,52.583,50.281,47.979,45.676,43.374,41.779,41.231,40.683,40.135,39.586,39.038,36.98,34.807,32.635,30.463,28.291,26.119,29.504,38.79,48.075,57.361,66.647,75.933,85.218,94.504,89.058,72.484,55.91,39.336
2567,6.492,9.33,12.286,15.242,18.198,21.154,24.11,27.067,30.023,32.979,35.935,38.891,41.847,44.803,47.76,50.716,53.672,56.628,59.584,62.54,63.367,63.216,63.065,62.914,62.762,61.948,61.074,60.2,59.326,57.748,55.052,52.355,49.658,46.961,44.265,41.568,38.871,36.174,33.513,35.089,36.665,38.241,39.817,41.393,42.968,44.544,46.12,47.696,49.236,50.6,51.965,58.787,65.61,72.432,77.413,74.06,70.707,67.354,64.001,62.258,62.897,63.537,64.176,64.816,65.455,66.799,68.195,69.592,70.988,72.384,73.781,71.007,63.806,56.605,49.404,42.202,35.001,27.8,20.599,20.291,25.19,30.089,34.989
2568,11.044,13.853,16.779,19.706,22.632,25.559,28.485,31.412,34.338,37.265,40.191,43.117,46.044,48.97,51.897,54.823,57.75,60.676,63.603,66.529,67.833,69.064,70.296,71.527,72.759,72.107,71.286,70.465,69.644,67.535,63.38,59.224,55.068,50.913,46.757,42.602,38.446,34.291,30.185,31.991,33.796,35.602,37.408,39.213,41.019,42.825,44.63,46.436,48.17,49.56,50.951,57.903,64.854,71.806,77.67,78.612,79.554,80.496,81.438,78.059,68.284,58.509,48.734,38.958,29.183,26.768,24.906,23.044,21.183,19.321,17.459,17.389,19.22,21.052,22.884,24.716,26.548,28.38,30.212,29.931,28.055,26.179,24.302
2569,3.731,7.356,11.131,14.906,18.681,22.456,26.231,30.006,33.781,37.556,41.331,45.106,48.881,52.656,56.431,60.206,63.981,67.756,71.531,75.307,76.438,76.46,76.483,76.506,76.528,76.242,75.929,75.616,75.302,74.925,74.446,73.968,73.489,73.01,72.531,72.052,71.574,71.095,70.626,71.386,72.145,72.905,73.664,74.424,75.183,75.943,76.702,77.462,78.081,78.03,77.979,77.722,77.466,77.21,76.792,75.641,74.489,73.338,72.187,67.965,59.194,50.424,41.654,32.883,24.113,22.273,20.954,19.636,18.317,16.998,15.679,15.031,15.094,15.157,15.22,15.283,15.346,15.41,15.473,15.322,15.009,14.696,14.384
2570,10.268,12.733,15.301,17.869,20.437,23.005,25.573,28.141,30.709,33.277,35.844,38.412,40.98,43.548,46.116,48.684,51.252,53.82,56.388,58.956,59.985,60.738,61.491,62.245,62.998,63.631,64.253,64.876,65.498,64.938,62.498,60.058,57.618,55.179,52.739,50.299,47.859,45.419,42.995,42.439,41.883,41.327,40.771,40.215,39.659,39.102,38.546,37.99,37.339,36.233,35.126,29.594,24.063,18.531,13.849,13.011,12.174,11.337,10.5,9.89,9.615,9.341,9.067,8.793,8.519,9.149,9.848,10.546,11.244,11.942,12.64,13.521,14.595,15.669,16.742,17.816,18.89,19.964,21.038,21.916,22.645,23.375,24.105
2571,1.03,5.122,9.384,13.646,17.908,22.171,26.433,30.695,34.957,39.219,43.482,47.744,52.006,56.268,60.53,64.793,69.055,73.317,77.579,81.842,82.581,81.074,79.568,78.061,76.554,76.272,76.1,75.928,75.756,74.294,70.782,67.271,63.759,60.248,56.736,53.225,49.713,46.202,42.731,44.082,45.432,46.782,48.132,49.482,50.832,52.183,53.533,54.883,55.752,54.318,52.884,45.714,38.543,31.373,24.913,21.669,18.425,15.181,11.936,9.963,9.872,9.78,9.689,9.598,9.506,10.799,12.195,13.592,14.988,16.384,17.781,18.408,18.219,18.029,17.84,17.65,17.461,17.271,17.082,18.247,20.436,22.625,24.814
2572,12.98,14.769,16.633,18.497,20.36,22.224,24.088,25.951,27.815,29.679,31.542,33.406,35.27,37.133,38.997,40.861,42.724,44.588,46.452,48.315,49.295,50.507,51.718,52.929,54.14,55.558,56.995,58.432,59.868,61.193,62.339,63.485,64.632,65.778,66.924,68.071,69.217,70.363,71.501,71.669,71.837,72.005,72.172,72.34,72.508,72.676,72.843,73.011,72.861,71.184,69.508,61.127,52.746,44.365,36.307,29.714,23.121,16.528,9.935,6.737,8.564,10.391,12.218,14.045,15.872,16.361,16.749,17.137,17.524,17.912,18.3,21.319,27.13,32.942,38.753,44.565,50.376,56.188,61.999,68.716,76.117,83.518,90.919
2573,5.614,7.827,10.132,12.437,14.741,17.046,19.351,21.656,23.961,26.266,28.57,30.875,33.18,35.485,37.79,40.095,42.4,44.704,47.009,49.314,49.881,49.543,49.205,48.866,48.528,50.019,51.674,53.329,54.984,57.071,59.843,62.616,65.388,68.161,70.933,73.706,76.478,79.251,81.991,80.872,79.754,78.636,77.517,76.399,75.28,74.162,73.044,71.925,70.558,67.995,65.433,52.62,39.807,26.994,16.008,13.287,10.566,7.845,5.124,7.698,18.113,28.528,38.943,49.357,59.772,55.088,49.27,43.451,37.633,31.815,25.996,23.705,25.158,26.61,28.063,29.516,30.969,32.422,33.875,32.184,28.119,24.053,19.988
2574,14.44,14.893,15.365,15.837,16.309,16.781,17.253,17.725,18.197,18.669,19.141,19.613,20.085,20.557,21.029,21.501,21.973,22.445,22.917,23.39,23.719,24.255,24.792,25.329,25.866,26.404,26.943,27.481,28.019,28.686,29.555,30.424,31.293,32.162,33.031,33.9,34.769,35.638,36.483,34.45,32.416,30.383,28.349,26.316,24.283,22.249,20.216,18.182,16.65,17.52,18.39,22.739,27.088,31.438,35.966,41.303,46.64,51.977,57.314,62.747,68.319,73.892,79.465,85.038,90.611,79.743,67.641,55.539,43.437,31.334,19.232,13.49,14.501,15.512,16.522,17.533,18.544,19.554,20.565,23.969,29.181,34.393,39.605
2575,8.27,9.611,11.007,12.404,13.801,15.198,16.595,17.992,19.389,20.786,22.182,23.579,24.976,26.373,27.77,29.167,30.564,31.961,33.357,34.754,35.236,35.423,35.61,35.797,35.985,35.925,35.843,35.762,35.68,35.563,35.389,35.215,35.041,34.868,34.694,34.52,34.346,34.172,33.974,30.924,27.874,24.824,21.774,18.724,15.674,12.624,9.574,6.524,4.621,8.218,11.815,29.8,47.785,65.77,80.273,79.017,77.761,76.505,75.25,70.449,60.4,50.35,40.301,30.252,20.202,19.861,20.249,20.637,21.024,21.412,21.8,24.083,28.379,32.674,36.97,41.265,45.561,49.856,54.152,55.169,53.709,52.25,50.791
2576,13.872,14.625,15.409,16.193,16.977,17.761,18.545,19.329,20.113,20.897,21.681,22.465,23.249,24.033,24.817,25.601,26.385,27.169,27.953,28.737,29.157,29.689,30.222,30.754,31.286,31.944,32.612,33.281,33.95,34.057,33.272,32.487,31.702,30.918,30.133,29.348,28.563,27.778,26.98,24.642,22.304,19.965,17.627,15.288,12.95,10.612,8.273,5.935,4.475,7.225,9.976,23.729,37.482,51.236,63.22,67.196,71.173,75.15,79.126,75.976,62.272,48.569,34.865,21.161,7.458,8.16,9.944,11.728,13.513,15.297,17.081,21.585,28.975,36.366,43.757,51.148,58.538,65.929,73.32,79.113,83.699,88.286,92.872
2577,10.608,11.774,12.989,14.203,15.418,16.633,17.847,19.062,20.277,21.492,22.706,23.921,25.136,26.35,27.565,28.78,29.994,31.209,32.424,33.639,34.145,34.558,34.97,35.383,35.796,36.978,38.229,39.481,40.732,41.582,41.796,42.009,42.222,42.435,42.649,42.862,43.075,43.289,43.47,39.912,36.353,32.795,29.236,25.678,22.12,18.561,15.003,11.444,8.983,11.781,14.578,28.566,42.555,56.543,69.117,75.292,81.466,87.64,93.815,97.463,97.372,97.28,97.189,97.098,97.006,96.567,96.102,95.636,95.171,94.705,94.24,92.805,90.342,87.878,85.414,82.951,80.487,78.024,75.56,72.243,68.282,64.321,60.36
2578,13.105,14.263,15.47,16.676,17.883,19.089,20.296,21.502,22.709,23.915,25.122,26.329,27.535,28.742,29.948,31.155,32.361,33.568,34.774,35.981,37.37,40.302,43.234,46.166,49.098,52.106,55.121,58.135,61.15,63.35,64.256,65.163,66.069,66.976,67.882,68.788,69.695,70.601,71.473,68.219,64.966,61.712,58.459,55.206,51.952,48.699,45.445,42.192,39.91,42.284,44.659,56.531,68.404,80.276,89.792,88.641,87.489,86.338,85.187,79.013,65.4,51.788,38.176,24.564,10.951,9.928,9.85,9.773,9.695,9.618,9.54,14.004,23.29,32.575,41.861,51.147,60.433,69.718,79.004,83.356,83.982,84.607,85.233
2579,5.642,9.067,12.635,16.203,19.77,23.338,26.906,30.474,34.042,37.61,41.178,44.745,48.313,51.881,55.449,59.017,62.585,66.153,69.72,73.288,74.718,75.767,76.816,77.865,78.914,79.506,80.058,80.61,81.161,81.438,81.278,81.118,80.958,80.798,80.638,80.479,80.319,80.159,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.065,80.441,80.817,82.698,84.579,86.46,87.413,84.169,80.925,77.681,74.436,71.837,70.193,68.548,66.904,65.259,63.615,57.006,50.024,43.042,36.06,29.078,22.095,23.28,33.134,42.988,52.842,62.697,72.551,82.405,92.26,92.343,85.046,77.75,70.453
2580,12.082,13.861,15.714,17.567,19.421,21.274,23.127,24.98,26.833,28.687,30.54,32.393,34.246,36.099,37.953,39.806,41.659,43.512,45.365,47.218,48.023,48.745,49.467,50.189,50.911,51.584,52.252,52.921,53.59,54.227,54.813,55.399,55.986,56.572,57.159,57.745,58.332,58.918,59.512,60.987,62.461,63.935,65.409,66.883,68.358,69.832,71.306,72.78,73.915,73.421,72.927,70.459,67.99,65.522,62.231,55.22,48.208,41.197,34.185,32.836,39.87,46.905,53.939,60.974,68.008,73.046,77.933,82.821,87.708,92.596,97.483,99.299,97.854,96.408,94.963,93.518,92.073,90.627,89.182,81.011,67.76,54.51,41.259
2581,8.951,10.569,12.254,13.939,15.624,17.309,18.994,20.679,22.364,24.049,25.734,27.419,29.104,30.789,32.474,34.159,35.844,37.529,39.214,40.899,41.469,41.665,41.861,42.058,42.254,43.228,44.272,45.315,46.359,47.247,47.887,48.527,49.167,49.806,50.446,51.086,51.726,52.366,52.995,52.385,51.775,51.165,50.555,49.945,49.335,48.725,48.115,47.505,46.963,46.752,46.54,45.482,44.424,43.366,41.458,35.703,29.947,24.191,18.435,16.105,18.846,21.586,24.327,27.068,29.808,29.062,28.053,27.045,26.036,25.028,24.019,24.143,25.47,26.796,28.123,29.45,30.776,32.103,33.429,32.1,28.764,25.428,22.093
2582,19.249,19.421,19.599,19.778,19.957,20.135,20.314,20.493,20.671,20.85,21.029,21.207,21.386,21.565,21.743,21.922,22.101,22.279,22.458,22.637,22.962,23.738,24.514,25.29,26.066,27.001,27.95,28.899,29.848,30.762,31.623,32.483,33.344,34.205,35.065,35.926,36.786,37.647,38.506,39.162,39.819,40.476,41.133,41.789,42.446,43.103,43.76,44.417,44.79,43.804,42.819,37.891,32.964,28.036,23.375,19.922,16.468,13.015,9.561,7.574,7.756,7.939,8.122,8.305,8.487,8.428,8.35,8.273,8.195,8.118,8.04,9.685,13.159,16.634,20.108,23.582,27.056,30.531,34.005,33.956,31.246,28.536,25.825
2583,12.374,12.955,13.56,14.164,14.769,15.374,15.979,16.583,17.188,17.793,18.397,19.002,19.607,20.212,20.816,21.421,22.026,22.631,23.235,23.84,23.924,23.651,23.378,23.105,22.832,22.942,23.085,23.229,23.372,23.194,22.505,21.816,21.127,20.439,19.75,19.061,18.372,17.683,16.993,16.18,15.366,14.553,13.74,12.926,12.113,11.3,10.486,9.673,8.955,8.697,8.438,7.145,5.852,4.559,3.538,3.747,3.956,4.166,4.375,4.721,5.269,5.817,6.365,6.914,7.462,8.222,8.997,9.773,10.549,11.325,12.101,16.024,23.288,30.552,37.817,45.081,52.345,59.61,66.874,65.964,58.88,51.796,44.712
2584,16.058,16.47,16.9,17.33,17.759,18.189,18.618,19.048,19.477,19.907,20.336,20.766,21.195,21.625,22.054,22.484,22.914,23.343,23.773,24.202,24.366,24.47,24.574,24.678,24.781,24.997,25.222,25.447,25.672,25.75,25.596,25.441,25.286,25.132,24.977,24.823,24.668,24.513,24.357,23.964,23.572,23.179,22.787,22.394,22.002,21.61,21.217,20.825,20.435,20.059,19.683,17.802,15.921,14.04,13.447,18.679,23.912,29.144,34.377,35.99,32.244,28.499,24.753,21.007,17.262,17.433,17.898,18.364,18.829,19.295,19.76,21.471,24.503,27.535,30.567,33.599,36.631,39.663,42.695,40.021,33.037,26.053,19.069
2585,13.357,13.608,13.87,14.131,14.392,14.654,14.915,15.176,15.438,15.699,15.96,16.222,16.483,16.744,17.006,17.267,17.528,17.79,18.051,18.312,18.222,17.744,17.266,16.788,16.309,16.436,16.617,16.798,16.979,17.086,17.077,17.067,17.058,17.048,17.038,17.029,17.019,17.01,17.002,17.256,17.51,17.765,18.019,18.273,18.527,18.781,19.036,19.29,19.492,19.445,19.398,19.163,18.928,18.693,19.011,21.837,24.662,27.488,30.313,30.343,26.232,22.121,18.009,13.898,9.787,10.005,10.548,11.091,11.634,12.177,12.72,13.64,14.961,16.281,17.601,18.921,20.241,21.562,22.882,22.268,20.194,18.12,16.045
2586,17.921,18.822,19.761,20.7,21.638,22.577,23.516,24.455,25.394,26.332,27.271,28.21,29.149,30.088,31.027,31.965,32.904,33.843,34.782,35.721,36.341,37.31,38.28,39.25,40.22,40.442,40.596,40.751,40.905,40.876,40.557,40.237,39.917,39.597,39.277,38.957,38.637,38.317,37.988,36.531,35.074,33.617,32.16,30.703,29.246,27.789,26.332,24.875,23.62,23.33,23.04,21.589,20.139,18.688,17.557,17.871,18.185,18.499,18.813,20.841,25.409,29.977,34.545,39.113,43.681,52.082,60.77,69.459,78.148,86.837,95.526,96.231,88.462,80.692,72.922,65.153,57.383,49.613,41.843,43.072,51.099,59.125,67.152
2587,13.642,14.459,15.311,16.162,17.014,17.865,18.717,19.568,20.42,21.271,22.123,22.974,23.826,24.678,25.529,26.381,27.232,28.084,28.935,29.787,30.156,30.485,30.814,31.144,31.473,32.917,34.462,36.007,37.552,38.829,39.683,40.536,41.389,42.242,43.095,43.948,44.801,45.654,46.515,48.345,50.175,52.006,53.836,55.666,57.496,59.326,61.156,62.986,64.784,66.43,68.075,76.304,84.532,92.761,99.367,98.635,97.902,97.17,96.437,94.306,90.103,85.901,81.699,77.496,73.294,72.928,72.85,72.773,72.695,72.618,72.54,74.185,77.659,81.134,84.608,88.082,91.556,95.031,98.505,90.33,73.356,56.382,39.407
2588,15.863,17.004,18.192,19.38,20.568,21.756,22.943,24.131,25.319,26.507,27.695,28.883,30.071,31.259,32.447,33.635,34.823,36.011,37.199,38.386,38.693,38.56,38.427,38.294,38.161,38.043,37.926,37.809,37.692,37.347,36.641,35.936,35.23,34.524,33.818,33.112,32.406,31.7,30.995,30.385,29.775,29.165,28.555,27.945,27.335,26.725,26.115,25.505,24.874,24.145,23.417,19.773,16.129,12.485,9.443,9.129,8.815,8.501,8.187,8.552,9.923,11.293,12.664,14.034,15.404,17.015,18.644,20.274,21.903,23.532,25.161,25.663,24.968,24.273,23.578,22.884,22.189,21.494,20.799,19.418,17.519,15.62,13.72
2589,11.195,11.659,12.144,12.628,13.112,13.596,14.081,14.565,15.049,15.533,16.018,16.502,16.986,17.47,17.955,18.439,18.923,19.407,19.892,20.376,20.654,21.035,21.416,21.797,22.179,22.694,23.221,23.749,24.276,24.678,24.881,25.083,25.286,25.489,25.691,25.894,26.096,26.299,26.491,25.475,24.458,23.441,22.425,21.408,20.391,19.375,18.358,17.341,16.488,16.417,16.347,15.994,15.641,15.289,15.189,16.236,17.282,18.329,19.375,19.816,19.359,18.902,18.445,17.989,17.532,17.933,18.398,18.864,19.329,19.795,20.26,19.931,18.757,17.583,16.41,15.236,14.062,12.889,11.715,11.576,12.218,12.86,13.502
2590,13.788,13.951,14.12,14.29,14.459,14.628,14.798,14.967,15.137,15.306,15.475,15.645,15.814,15.983,16.153,16.322,16.491,16.661,16.83,17.0,17.158,17.464,17.771,18.078,18.385,18.969,19.578,20.187,20.796,21.415,22.048,22.681,23.315,23.948,24.582,25.215,25.848,26.482,27.114,27.56,28.006,28.453,28.899,29.345,29.792,30.238,30.684,31.131,31.419,30.949,30.478,28.127,25.777,23.426,21.254,19.893,18.533,17.172,15.812,15.0,15.0,15.0,15.0,15.0,15.0,15.433,15.898,16.364,16.829,17.295,17.76,17.939,17.812,17.686,17.56,17.433,17.307,17.181,17.054,17.059,17.164,17.268,17.372
2591,12.077,12.536,13.014,13.493,13.971,14.45,14.928,15.406,15.885,16.363,16.842,17.32,17.799,18.277,18.755,19.234,19.712,20.191,20.669,21.148,21.397,21.701,22.006,22.31,22.615,23.219,23.85,24.481,25.113,25.809,26.609,27.408,28.208,29.008,29.808,30.607,31.407,32.207,33.004,33.461,33.919,34.376,34.834,35.291,35.749,36.206,36.664,37.121,37.468,37.279,37.091,36.151,35.211,34.27,33.538,33.747,33.956,34.166,34.375,34.353,33.987,33.622,33.256,32.891,32.526,31.057,29.505,27.954,26.402,24.851,23.299,22.469,22.406,22.343,22.28,22.217,22.154,22.09,22.027,21.406,20.364,19.321,18.279
2592,16.606,16.673,16.742,16.811,16.88,16.95,17.019,17.088,17.158,17.227,17.296,17.365,17.435,17.504,17.573,17.642,17.712,17.781,17.85,17.919,17.945,17.958,17.972,17.985,17.999,18.168,18.351,18.534,18.718,19.064,19.668,20.273,20.877,21.482,22.087,22.691,23.296,23.9,24.504,25.013,25.521,26.029,26.538,27.046,27.554,28.063,28.571,29.079,29.52,29.638,29.755,30.343,30.931,31.519,31.678,29.899,28.12,26.341,24.562,23.905,24.91,25.915,26.92,27.925,28.93,26.186,23.16,20.135,17.109,14.084,11.058,10.205,11.658,13.11,14.563,16.016,17.469,18.922,20.375,21.119,21.327,21.536,21.744
2593,13.702,13.96,14.229,14.498,14.766,15.035,15.304,15.573,15.842,16.111,16.38,16.649,16.918,17.187,17.455,17.724,17.993,18.262,18.531,18.8,18.918,19.026,19.135,19.243,19.351,19.692,20.054,20.416,20.778,21.103,21.37,21.636,21.903,22.169,22.436,22.702,22.969,23.236,23.503,23.859,24.215,24.571,24.926,25.282,25.638,25.994,26.35,26.706,26.959,26.724,26.489,25.314,24.138,22.963,21.792,20.641,19.489,18.338,17.187,16.426,16.244,16.061,15.878,15.695,15.513,15.933,16.398,16.864,17.329,17.795,18.26,20.093,23.378,26.663,29.947,33.232,36.517,39.802,43.087,42.113,37.922,33.732,29.542
2594,19.313,19.256,19.197,19.138,19.078,19.019,18.959,18.9,18.841,18.781,18.722,18.663,18.603,18.544,18.485,18.425,18.366,18.306,18.247,18.188,18.303,18.682,19.061,19.44,19.819,20.285,20.76,21.234,21.709,22.227,22.813,23.399,23.986,24.572,25.159,25.745,26.332,26.918,27.507,28.327,29.148,29.968,30.789,31.609,32.43,33.25,34.071,34.891,35.638,36.035,36.431,38.413,40.395,42.377,43.735,42.27,40.805,39.34,37.874,35.343,31.232,27.121,23.009,18.898,14.787,14.789,15.099,15.409,15.72,16.03,16.34,17.082,18.282,19.483,20.683,21.883,23.083,24.283,25.484,25.228,23.873,22.518,21.163
2595,9.254,10.288,11.365,12.441,13.518,14.595,15.672,16.748,17.825,18.902,19.979,21.055,22.132,23.209,24.286,25.363,26.439,27.516,28.593,29.67,29.733,29.0,28.266,27.533,26.8,26.08,25.36,24.641,23.922,23.625,24.0,24.376,24.751,25.126,25.502,25.877,26.252,26.628,27.009,28.025,29.042,30.059,31.075,32.092,33.109,34.125,35.142,36.159,37.028,37.193,37.358,38.18,39.003,39.826,39.345,32.961,26.578,20.194,13.81,9.853,9.487,9.122,8.756,8.391,8.026,8.505,9.048,9.591,10.134,10.677,11.22,11.898,12.719,13.541,14.362,15.183,16.004,16.825,17.647,17.753,17.319,16.886,16.452
2596,12.916,13.889,14.902,15.915,16.929,17.942,18.955,19.969,20.982,21.995,23.009,24.022,25.035,26.049,27.062,28.075,29.088,30.102,31.115,32.128,32.554,32.908,33.263,33.617,33.971,34.036,34.076,34.116,34.156,34.399,34.966,35.534,36.101,36.668,37.236,37.803,38.37,38.937,39.505,40.064,40.623,41.182,41.741,42.301,42.86,43.419,43.978,44.537,45.126,45.855,46.583,50.227,53.871,57.515,59.743,55.557,51.371,47.185,42.999,38.548,33.706,28.864,24.022,19.18,14.338,14.866,15.797,16.728,17.659,18.59,19.521,20.368,21.126,21.884,22.642,23.4,24.158,24.916,25.674,25.644,25.018,24.393,23.767
2597,7.068,8.461,9.911,11.362,12.812,14.262,15.713,17.163,18.614,20.064,21.515,22.965,24.415,25.866,27.316,28.767,30.217,31.668,33.118,34.568,35.119,35.457,35.795,36.134,36.472,37.107,37.77,38.432,39.094,39.829,40.683,41.536,42.389,43.242,44.095,44.948,45.801,46.654,47.503,47.91,48.317,48.723,49.13,49.537,49.943,50.35,50.757,51.164,51.431,51.031,50.632,48.633,46.635,44.637,42.659,40.775,38.892,37.008,35.124,34.258,34.897,35.537,36.176,36.816,37.455,32.882,27.917,22.952,17.987,13.022,8.057,6.572,8.783,10.994,13.205,15.416,17.627,19.838,22.049,23.713,24.963,26.214,27.465
2598,13.036,14.258,15.532,16.805,18.079,19.352,20.626,21.899,23.173,24.446,25.72,26.993,28.267,29.54,30.814,32.087,33.361,34.634,35.908,37.181,37.793,38.456,39.119,39.782,40.445,40.804,41.135,41.466,41.797,42.065,42.235,42.405,42.574,42.744,42.913,43.083,43.252,43.422,43.597,44.375,45.154,45.933,46.712,47.49,48.269,49.048,49.827,50.606,51.349,51.925,52.501,55.381,58.261,61.141,62.799,58.927,55.055,51.183,47.311,42.79,37.309,31.827,26.346,20.864,15.383,17.309,19.792,22.274,24.757,27.239,29.722,29.652,26.872,24.093,21.314,18.534,15.755,12.975,10.196,9.416,10.145,10.875,11.605
2599,8.286,10.132,12.056,13.98,15.903,17.827,19.751,21.674,23.598,25.521,27.445,29.369,31.292,33.216,35.139,37.063,38.987,40.91,42.834,44.758,45.722,46.839,47.955,49.072,50.188,49.349,48.333,47.318,46.303,45.94,46.614,47.288,47.962,48.636,49.31,49.984,50.658,51.332,51.998,51.744,51.49,51.235,50.981,50.727,50.473,50.219,49.964,49.71,49.281,48.011,46.742,40.394,34.047,27.699,21.989,19.163,16.338,13.512,10.687,9.221,9.769,10.317,10.865,11.414,11.962,13.804,15.743,17.683,19.622,21.562,23.501,24.224,23.656,23.087,22.519,21.95,21.382,20.813,20.245,20.238,20.654,21.071,21.488
2600,14.283,15.618,17.008,18.399,19.789,21.18,22.57,23.961,25.351,26.741,28.132,29.522,30.913,32.303,33.694,35.084,36.475,37.865,39.256,40.646,41.5,42.751,44.003,45.255,46.507,47.681,48.849,50.016,51.183,51.387,50.06,48.732,47.404,46.077,44.749,43.422,42.094,40.766,39.459,40.497,41.535,42.573,43.611,44.649,45.687,46.725,47.763,48.801,49.411,47.97,46.528,39.32,32.112,24.904,19.341,21.225,23.108,24.992,26.876,27.448,26.077,24.707,23.336,21.966,20.596,21.943,23.495,25.046,26.598,28.149,29.701,29.673,27.967,26.262,24.556,22.851,21.145,19.439,17.734,16.406,15.364,14.321,13.279
2601,6.744,8.55,10.431,12.312,14.193,16.074,17.956,19.837,21.718,23.599,25.48,27.361,29.242,31.123,33.005,34.886,36.767,38.648,40.529,42.41,43.331,44.36,45.388,46.417,47.445,48.512,49.582,50.653,51.723,52.15,51.554,50.958,50.362,49.765,49.169,48.573,47.977,47.381,46.795,47.375,47.956,48.536,49.117,49.698,50.278,50.859,51.439,52.02,52.326,51.315,50.304,45.249,40.195,35.14,31.038,31.247,31.456,31.666,31.875,30.969,28.411,25.853,23.295,20.737,18.179,20.958,24.139,27.32,30.501,33.681,36.862,36.539,32.496,28.454,24.411,20.368,16.325,12.282,8.24,6.559,6.664,6.768,6.872
2602,13.218,15.003,16.863,18.724,20.584,22.444,24.304,26.164,28.025,29.885,31.745,33.605,35.465,37.325,39.186,41.046,42.906,44.766,46.626,48.486,49.512,50.856,52.201,53.545,54.889,55.304,55.635,55.966,56.297,56.171,55.317,54.464,53.611,52.758,51.905,51.052,50.199,49.346,48.501,48.645,48.788,48.931,49.075,49.218,49.361,49.505,49.648,49.791,49.85,49.501,49.153,47.411,45.669,43.927,41.496,35.95,30.403,24.857,19.311,16.368,17.282,18.195,19.109,20.023,20.936,21.649,22.348,23.046,23.744,24.442,25.14,24.642,22.873,21.105,19.336,17.567,15.799,14.03,12.261,11.381,11.173,10.964,10.756
